time,x,y,z
1.60545E+12,3.488,4.664,5.513
1.60545E+12,3.545,4.779,5.475
1.60545E+12,3.545,4.913,5.513
1.60545E+12,3.526,4.97,5.666
1.60545E+12,3.565,4.97,5.781
1.60545E+12,3.584,4.97,5.896
1.60545E+12,3.507,5.008,5.915
1.60545E+12,3.43,5.066,5.896
1.60545E+12,3.43,5.123,5.8
1.60545E+12,3.43,5.219,5.685
1.60545E+12,3.469,5.353,5.551
1.60545E+12,3.507,5.43,5.494
1.60545E+12,3.584,5.564,5.494
1.60545E+12,3.66,5.583,5.436
1.60545E+12,3.718,5.64,5.436
1.60545E+12,3.775,5.64,5.321
1.60545E+12,3.737,5.679,5.226
1.60545E+12,3.679,5.813,5.168
1.60545E+12,3.622,5.908,5.053
1.60545E+12,3.679,6.004,5.072
1.60545E+12,3.641,6.081,5.168
1.60545E+12,3.603,6.081,5.226
1.60545E+12,3.565,6.1,5.302
1.60545E+12,3.507,6.042,5.302
1.60545E+12,3.45,5.947,5.36
1.60545E+12,3.411,5.908,5.379
1.60545E+12,3.277,5.87,5.417
1.60545E+12,3.22,5.889,5.494
1.60545E+12,3.201,5.908,5.475
1.60545E+12,3.162,5.947,5.36
1.60545E+12,3.143,5.985,5.226
1.60545E+12,3.162,6.062,5.111
1.60545E+12,3.201,6.062,5.053
1.60545E+12,3.316,6.062,5.015
1.60545E+12,3.373,6.081,4.996
1.60545E+12,3.411,6.157,5.015
1.60545E+12,3.45,6.215,4.977
1.60545E+12,3.373,6.215,4.862
1.60545E+12,3.354,6.272,4.804
1.60545E+12,3.277,6.234,4.747
1.60545E+12,3.239,6.272,4.728
1.60545E+12,3.182,6.234,4.747
1.60545E+12,3.067,6.196,4.689
1.60545E+12,3.009,6.253,4.632
1.60545E+12,2.99,6.234,4.46
1.60545E+12,3.009,6.253,4.23
1.60545E+12,3.048,6.349,4
1.60545E+12,3.086,6.445,3.789
1.60545E+12,3.124,6.483,3.598
1.60545E+12,3.162,6.579,3.483
1.60545E+12,3.22,6.598,3.521
1.60545E+12,3.182,6.617,3.598
1.60545E+12,3.162,6.598,3.655
1.60545E+12,3.143,6.617,3.655
1.60545E+12,3.105,6.56,3.636
1.60545E+12,3.028,6.502,3.694
1.60545E+12,2.933,6.54,3.77
1.60545E+12,2.894,6.54,4
1.60545E+12,2.837,6.502,4.115
1.60545E+12,2.933,6.425,4.096
1.60545E+12,2.971,6.387,4.153
1.60545E+12,3.028,6.387,4.192
1.60545E+12,3.028,6.445,4.287
1.60545E+12,3.086,6.598,4.364
1.60545E+12,3.162,6.636,4.517
1.60545E+12,3.22,6.694,4.709
1.60545E+12,3.296,6.732,4.804
1.60545E+12,3.316,6.751,4.919
1.60545E+12,3.277,6.77,5.034
1.60545E+12,3.277,6.713,5.092
1.60545E+12,3.258,6.655,5.245
1.60545E+12,3.182,6.636,5.321
1.60545E+12,3.162,6.674,5.398
1.60545E+12,3.182,6.655,5.532
1.60545E+12,3.22,6.655,5.57
1.60545E+12,3.296,6.617,5.551
1.60545E+12,3.296,6.674,5.436
1.60545E+12,3.354,6.713,5.226
1.60545E+12,3.373,6.694,5.053
1.60545E+12,3.411,6.77,4.881
1.60545E+12,3.45,6.732,4.804
1.60545E+12,3.45,6.789,4.785
1.60545E+12,3.411,6.77,4.862
1.60545E+12,3.316,6.751,4.996
1.60545E+12,3.277,6.732,5.053
1.60545E+12,3.258,6.674,5.111
1.60545E+12,3.277,6.598,5.092
1.60545E+12,3.239,6.521,5.092
1.60545E+12,3.201,6.54,5.072
1.60545E+12,3.067,6.521,5.13
1.60545E+12,3.028,6.521,5.149
1.60545E+12,2.971,6.387,5.13
1.60545E+12,2.99,6.33,5.13
1.60545E+12,2.952,6.291,5.13
1.60545E+12,2.933,6.272,5.092
1.60545E+12,3.009,6.253,5.111
1.60545E+12,3.028,6.253,5.092
1.60545E+12,3.028,6.311,5.207
1.60545E+12,3.009,6.33,5.245
1.60545E+12,3.028,6.253,5.283
1.60545E+12,3.067,6.157,5.283
1.60545E+12,3.067,6.119,5.207
1.60545E+12,3.105,6.081,5.072
1.60545E+12,3.182,6.062,4.977
1.60545E+12,3.258,6.023,4.977
1.60545E+12,3.354,6.023,4.977
1.60545E+12,3.411,5.928,4.996
1.60545E+12,3.373,5.813,5.111
1.60545E+12,3.239,5.794,5.302
1.60545E+12,3.124,5.794,5.532
1.60545E+12,3.067,5.755,5.743
1.60545E+12,3.009,5.659,5.915
1.60545E+12,2.99,5.659,6.011
1.60545E+12,2.952,5.698,6.087
1.60545E+12,2.933,5.755,6.107
1.60545E+12,2.971,5.755,6.049
1.60545E+12,3.009,5.698,5.934
1.60545E+12,3.105,5.602,5.743
1.60545E+12,3.143,5.525,5.532
1.60545E+12,3.028,5.545,5.379
1.60545E+12,3.009,5.602,5.283
1.60545E+12,3.028,5.564,5.36
1.60545E+12,3.028,5.602,5.589
1.60545E+12,3.086,5.506,5.915
1.60545E+12,3.086,5.468,6.394
1.60545E+12,3.086,5.372,6.738
1.60545E+12,3.067,5.257,7.083
1.60545E+12,3.009,5.238,7.16
1.60545E+12,2.952,5.219,7.064
1.60545E+12,2.894,5.238,6.872
1.60545E+12,2.818,5.238,6.624
1.60545E+12,2.856,5.219,6.298
1.60545E+12,2.856,5.142,6.03
1.60545E+12,2.952,5.047,5.8
1.60545E+12,3.048,4.97,5.8
1.60545E+12,3.182,4.855,5.877
1.60545E+12,3.182,4.779,6.145
1.60545E+12,3.143,4.817,6.566
1.60545E+12,3.009,4.97,6.949
1.60545E+12,2.894,5.066,7.275
1.60545E+12,2.837,5.085,7.447
1.60545E+12,2.875,5.008,7.466
1.60545E+12,2.875,4.951,7.37
1.60545E+12,2.76,4.97,7.236
1.60545E+12,2.684,5.066,7.102
1.60545E+12,2.684,5.066,6.987
1.60545E+12,2.741,5.008,6.949
1.60545E+12,2.894,4.894,6.949
1.60545E+12,2.952,4.874,6.968
1.60545E+12,3.105,4.836,7.102
1.60545E+12,3.258,4.779,7.275
1.60545E+12,3.411,4.74,7.504
1.60545E+12,3.507,4.721,7.792
1.60545E+12,3.603,4.74,8.079
1.60545E+12,3.565,4.683,8.462
1.60545E+12,3.469,4.664,8.845
1.60545E+12,3.373,4.587,9.266
1.60545E+12,3.201,4.415,9.573
1.60545E+12,2.99,4.223,9.726
1.60545E+12,2.856,4.128,9.802
1.60545E+12,2.741,4.032,9.687
1.60545E+12,2.703,4.013,9.458
1.60545E+12,2.741,3.994,9.17
1.60545E+12,2.818,3.974,8.921
1.60545E+12,2.952,3.974,8.787
1.60545E+12,2.952,4.013,8.73
1.60545E+12,3.009,4.089,8.845
1.60545E+12,2.99,4.108,9.075
1.60545E+12,3.048,4.013,9.343
1.60545E+12,3.143,3.974,9.668
1.60545E+12,3.22,3.974,9.879
1.60545E+12,3.201,3.898,9.821
1.60545E+12,3.162,3.898,9.611
1.60545E+12,3.162,3.821,9.324
1.60545E+12,3.086,3.802,8.998
1.60545E+12,3.009,3.706,8.826
1.60545E+12,3.028,3.649,8.768
1.60545E+12,3.086,3.572,8.807
1.60545E+12,3.105,3.553,8.921
1.60545E+12,3.201,3.572,8.998
1.60545E+12,3.258,3.63,9.075
1.60545E+12,3.296,3.668,9.036
1.60545E+12,3.258,3.745,8.96
1.60545E+12,3.258,3.84,8.826
1.60545E+12,3.182,3.879,8.749
1.60545E+12,3.182,3.955,8.73
1.60545E+12,3.182,3.994,8.768
1.60545E+12,3.201,3.955,8.787
1.60545E+12,3.182,3.879,8.768
1.60545E+12,3.258,3.821,8.768
1.60545E+12,3.258,3.821,8.807
1.60545E+12,3.258,3.783,8.883
1.60545E+12,3.143,3.745,8.998
1.60545E+12,3.105,3.687,9.151
1.60545E+12,2.952,3.611,9.362
1.60545E+12,2.818,3.591,9.438
1.60545E+12,2.684,3.611,9.477
1.60545E+12,2.607,3.553,9.458
1.60545E+12,2.645,3.515,9.343
1.60545E+12,2.779,3.476,9.17
1.60545E+12,2.913,3.515,8.979
1.60545E+12,2.99,3.591,8.787
1.60545E+12,3.143,3.611,8.73
1.60545E+12,3.239,3.649,8.73
1.60545E+12,3.277,3.668,8.807
1.60545E+12,3.22,3.687,9.017
1.60545E+12,3.143,3.611,9.247
1.60545E+12,3.086,3.534,9.419
1.60545E+12,2.99,3.381,9.496
1.60545E+12,2.952,3.323,9.515
1.60545E+12,2.894,3.285,9.4
1.60545E+12,2.799,3.323,9.19
1.60545E+12,2.741,3.323,9.017
1.60545E+12,2.722,3.323,8.826
1.60545E+12,2.779,3.304,8.615
1.60545E+12,2.837,3.323,8.404
1.60545E+12,2.99,3.304,8.347
1.60545E+12,3.009,3.247,8.309
1.60545E+12,2.952,3.266,8.385
1.60545E+12,2.779,3.266,8.538
1.60545E+12,2.665,3.304,8.692
1.60545E+12,2.511,3.266,8.807
1.60545E+12,2.492,3.304,9.17
1.60545E+12,2.684,3.285,9.802
1.60545E+12,2.837,3.515,10.338
1.60545E+12,3.048,3.496,11.219
1.60545E+12,3.258,3.438,11.679
1.60545E+12,3.507,3.247,11.985
1.60545E+12,3.603,3.036,11.909
1.60545E+12,3.469,2.979,11.411
1.60545E+12,3.182,3.036,10.645
1.60545E+12,2.837,3.074,9.707
1.60545E+12,2.665,3.036,8.845
1.60545E+12,2.665,2.94,8.079
1.60545E+12,2.607,2.864,7.485
1.60545E+12,2.645,2.806,7.083
1.60545E+12,2.588,2.825,6.815
1.60545E+12,2.684,2.825,6.758
1.60545E+12,2.76,2.845,6.93
1.60545E+12,2.913,2.883,7.198
1.60545E+12,3.124,2.902,7.504
1.60545E+12,3.277,2.959,7.887
1.60545E+12,3.411,3.017,8.136
1.60545E+12,3.584,3.017,8.443
1.60545E+12,3.775,3.055,8.672
1.60545E+12,3.871,3.036,8.921
1.60545E+12,3.986,3.036,9.055
1.60545E+12,4.043,2.979,9.247
1.60545E+12,4.082,2.921,9.343
1.60545E+12,4.043,2.845,9.381
1.60545E+12,3.967,2.806,9.381
1.60545E+12,3.986,2.73,9.4
1.60545E+12,4.005,2.73,9.381
1.60545E+12,3.986,2.691,9.304
1.60545E+12,3.89,2.73,9.209
1.60545E+12,3.718,2.787,9.036
1.60545E+12,3.469,2.864,8.96
1.60545E+12,3.239,2.883,8.826
1.60545E+12,3.048,2.902,8.711
1.60545E+12,2.913,2.959,8.577
1.60545E+12,2.837,2.94,8.538
1.60545E+12,2.818,2.998,8.538
1.60545E+12,2.837,2.979,8.558
1.60545E+12,2.837,2.979,8.653
1.60545E+12,2.875,2.979,8.692
1.60545E+12,2.875,2.959,8.711
1.60545E+12,2.799,2.94,8.711
1.60545E+12,2.703,2.94,8.653
1.60545E+12,2.607,2.94,8.653
1.60545E+12,2.396,3.017,8.558
1.60545E+12,2.282,2.959,8.519
1.60545E+12,2.205,2.979,8.481
1.60545E+12,2.128,2.921,8.462
1.60545E+12,2.09,2.902,8.481
1.60545E+12,2.09,2.864,8.558
1.60545E+12,2.052,2.806,8.672
1.60545E+12,2.071,2.825,8.749
1.60545E+12,2.071,2.787,8.826
1.60545E+12,2.052,2.806,8.902
1.60545E+12,2.052,2.768,8.96
1.60545E+12,2.071,2.73,9.094
1.60545E+12,2.071,2.73,9.113
1.60545E+12,2.128,2.691,9.132
1.60545E+12,2.186,2.691,9.151
1.60545E+12,2.282,2.691,9.113
1.60545E+12,2.377,2.691,9.055
1.60545E+12,2.416,2.749,9.055
1.60545E+12,2.492,2.768,9.036
1.60545E+12,2.55,2.806,9.017
1.60545E+12,2.607,2.806,8.979
1.60545E+12,2.626,2.787,8.921
1.60545E+12,2.588,2.806,8.941
1.60545E+12,2.588,2.806,8.883
1.60545E+12,2.645,2.845,8.826
1.60545E+12,2.665,2.787,8.749
1.60545E+12,2.703,2.806,8.634
1.60545E+12,2.741,2.768,8.538
1.60545E+12,2.703,2.825,8.462
1.60545E+12,2.665,2.864,8.443
1.60545E+12,2.511,2.825,8.443
1.60545E+12,2.416,2.845,8.596
1.60545E+12,2.339,2.825,8.768
1.60545E+12,2.32,2.768,8.864
1.60545E+12,2.339,2.73,8.979
1.60545E+12,2.377,2.691,9.094
1.60545E+12,2.339,2.653,9.132
1.60545E+12,2.416,2.615,9.228
1.60545E+12,2.416,2.634,9.209
1.60545E+12,2.377,2.634,9.266
1.60545E+12,2.358,2.596,9.228
1.60545E+12,2.32,2.596,9.19
1.60545E+12,2.32,2.576,9.19
1.60545E+12,2.282,2.557,9.132
1.60545E+12,2.301,2.557,9.094
1.60545E+12,2.262,2.538,9.094
1.60545E+12,2.262,2.576,8.979
1.60545E+12,2.301,2.615,8.96
1.60545E+12,2.416,2.634,8.921
1.60545E+12,2.435,2.672,8.902
1.60545E+12,2.473,2.691,8.826
1.60545E+12,2.492,2.711,8.826
1.60545E+12,2.511,2.672,8.826
1.60545E+12,2.511,2.73,8.807
1.60545E+12,2.53,2.711,8.864
1.60545E+12,2.55,2.711,8.902
1.60545E+12,2.588,2.73,8.96
1.60545E+12,2.607,2.711,8.998
1.60545E+12,2.588,2.73,8.979
1.60545E+12,2.569,2.711,9.036
1.60545E+12,2.53,2.691,8.998
1.60545E+12,2.511,2.653,8.979
1.60545E+12,2.492,2.691,8.921
1.60545E+12,2.473,2.711,8.921
1.60545E+12,2.454,2.711,8.845
1.60545E+12,2.435,2.691,8.845
1.60545E+12,2.416,2.653,8.845
1.60545E+12,2.416,2.691,8.864
1.60545E+12,2.416,2.653,8.883
1.60545E+12,2.435,2.653,8.921
1.60545E+12,2.416,2.653,8.941
1.60545E+12,2.416,2.672,8.979
1.60545E+12,2.473,2.672,8.998
1.60545E+12,2.454,2.672,8.941
1.60545E+12,2.454,2.711,8.941
1.60545E+12,2.473,2.672,8.902
1.60545E+12,2.473,2.691,8.941
1.60545E+12,2.396,2.653,8.883
1.60545E+12,2.416,2.634,8.807
1.60545E+12,2.377,2.672,8.826
1.60545E+12,2.416,2.672,8.902
1.60545E+12,2.492,2.653,8.921
1.60545E+12,2.492,2.691,8.979
1.60545E+12,2.55,2.691,8.941
1.60545E+12,2.55,2.711,8.96
1.60545E+12,2.588,2.749,8.941
1.60545E+12,2.569,2.711,8.941
1.60545E+12,2.55,2.73,8.883
1.60545E+12,2.55,2.691,8.864
1.60545E+12,2.53,2.73,8.845
1.60545E+12,2.53,2.711,8.864
1.60545E+12,2.55,2.691,8.807
1.60545E+12,2.569,2.653,8.883
1.60545E+12,2.511,2.634,8.826
1.60545E+12,2.511,2.691,8.864
1.60545E+12,2.492,2.691,8.921
1.60545E+12,2.473,2.653,8.941
1.60545E+12,2.511,2.634,8.979
1.60545E+12,2.492,2.634,9.036
1.60545E+12,2.454,2.596,9.055
1.60545E+12,2.492,2.576,9.094
1.60545E+12,2.473,2.576,9.055
1.60545E+12,2.416,2.576,9.036
1.60545E+12,2.416,2.576,9.055
1.60545E+12,2.377,2.596,9.055
1.60545E+12,2.435,2.615,8.998
1.60545E+12,2.511,2.653,8.979
1.60545E+12,2.55,2.653,8.921
1.60545E+12,2.55,2.672,8.941
1.60545E+12,2.492,2.634,8.902
1.60545E+12,2.492,2.634,8.826
1.60545E+12,2.416,2.653,8.826
1.60545E+12,2.416,2.596,8.768
1.60545E+12,2.377,2.634,8.749
1.60545E+12,2.377,2.653,8.807
1.60545E+12,2.377,2.711,8.902
1.60545E+12,2.492,2.749,8.921
1.60545E+12,2.684,2.825,8.902
1.60545E+12,2.837,2.787,8.864
1.60545E+12,2.952,2.787,8.883
1.60545E+12,2.99,2.787,8.826
1.60545E+12,2.99,2.806,8.807
1.60545E+12,2.952,2.845,8.883
1.60545E+12,2.894,2.825,8.902
1.60545E+12,2.837,2.749,8.902
1.60545E+12,2.837,2.73,8.845
1.60545E+12,2.741,2.672,8.807
1.60545E+12,2.684,2.711,8.692
1.60545E+12,2.588,2.711,8.711
1.60545E+12,2.492,2.711,8.634
1.60545E+12,2.473,2.653,8.653
1.60545E+12,2.435,2.653,8.692
1.60545E+12,2.473,2.634,8.749
1.60545E+12,2.416,2.653,8.845
1.60545E+12,2.454,2.653,8.941
1.60545E+12,2.511,2.634,8.979
1.60545E+12,2.569,2.672,9.075
1.60545E+12,2.569,2.691,9.132
1.60545E+12,2.607,2.691,9.17
1.60545E+12,2.645,2.653,9.113
1.60545E+12,2.684,2.672,9.075
1.60545E+12,2.684,2.672,9.017
1.60545E+12,2.684,2.691,8.921
1.60545E+12,2.703,2.711,8.845
1.60545E+12,2.703,2.711,8.749
1.60545E+12,2.703,2.691,8.692
1.60545E+12,2.703,2.711,8.653
1.60545E+12,2.684,2.711,8.692
1.60545E+12,2.665,2.73,8.711
1.60545E+12,2.703,2.691,8.749
1.60545E+12,2.645,2.711,8.826
1.60545E+12,2.645,2.691,8.921
1.60545E+12,2.645,2.711,8.979
1.60545E+12,2.607,2.672,8.979
1.60545E+12,2.588,2.691,8.998
1.60545E+12,2.588,2.672,9.036
1.60545E+12,2.55,2.653,8.998
1.60545E+12,2.53,2.672,8.979
1.60545E+12,2.53,2.653,8.96
1.60545E+12,2.53,2.653,8.921
1.60545E+12,2.569,2.691,8.941
1.60545E+12,2.588,2.711,8.826
1.60545E+12,2.588,2.711,8.864
1.60545E+12,2.607,2.711,8.787
1.60545E+12,2.607,2.672,8.749
1.60545E+12,2.607,2.691,8.807
1.60545E+12,2.665,2.691,8.807
1.60545E+12,2.645,2.672,8.883
1.60545E+12,2.665,2.691,8.941
1.60545E+12,2.703,2.73,8.941
1.60545E+12,2.722,2.691,9.036
1.60545E+12,2.722,2.711,8.998
1.60545E+12,2.722,2.711,8.998
1.60545E+12,2.703,2.73,8.96
1.60545E+12,2.703,2.672,8.941
1.60545E+12,2.626,2.672,8.883
1.60545E+12,2.569,2.691,8.883
1.60545E+12,2.607,2.672,8.864
1.60545E+12,2.607,2.691,8.864
1.60545E+12,2.607,2.711,8.883
1.60545E+12,2.588,2.711,8.807
1.60545E+12,2.569,2.749,8.807
1.60545E+12,2.607,2.749,8.787
1.60545E+12,2.607,2.768,8.807
1.60545E+12,2.607,2.749,8.787
1.60545E+12,2.645,2.73,8.845
1.60545E+12,2.645,2.749,8.864
1.60545E+12,2.665,2.787,8.864
1.60545E+12,2.703,2.806,8.921
1.60545E+12,2.741,2.806,8.96
1.60545E+12,2.741,2.806,8.96
1.60545E+12,2.703,2.768,8.941
1.60545E+12,2.703,2.787,8.902
1.60545E+12,2.645,2.768,8.826
1.60545E+12,2.645,2.768,8.768
1.60545E+12,2.588,2.711,8.711
1.60545E+12,2.55,2.73,8.692
1.60545E+12,2.53,2.73,8.73
1.60545E+12,2.473,2.749,8.672
1.60545E+12,2.53,2.73,8.787
1.60545E+12,2.55,2.711,8.787
1.60545E+12,2.55,2.768,8.845
1.60545E+12,2.588,2.768,8.941
1.60545E+12,2.53,2.787,8.96
1.60545E+12,2.55,2.73,8.921
1.60545E+12,2.569,2.711,8.96
1.60545E+12,2.569,2.711,8.921
1.60545E+12,2.511,2.73,8.902
1.60545E+12,2.511,2.787,8.883
1.60545E+12,2.53,2.787,8.902
1.60545E+12,2.588,2.768,8.902
1.60545E+12,2.607,2.749,8.864
1.60545E+12,2.626,2.768,8.826
1.60545E+12,2.665,2.749,8.807
1.60545E+12,2.665,2.749,8.826
1.60545E+12,2.626,2.787,8.807
1.60545E+12,2.607,2.787,8.826
1.60545E+12,2.626,2.787,8.807
1.60545E+12,2.607,2.749,8.864
1.60545E+12,2.607,2.768,8.864
1.60545E+12,2.588,2.749,8.883
1.60545E+12,2.569,2.749,8.883
1.60545E+12,2.607,2.768,8.864
1.60545E+12,2.588,2.787,8.902
1.60545E+12,2.588,2.749,8.864
1.60545E+12,2.588,2.711,8.845
1.60545E+12,2.53,2.691,8.845
1.60545E+12,2.473,2.806,8.902
1.60545E+12,2.454,2.806,8.902
1.60545E+12,2.55,2.806,8.864
1.60545E+12,2.588,2.787,8.864
1.60545E+12,2.607,2.806,8.902
1.60545E+12,2.588,2.787,8.864
1.60545E+12,2.569,2.787,8.883
1.60545E+12,2.607,2.787,8.807
1.60545E+12,2.55,2.768,8.787
1.60545E+12,2.55,2.806,8.826
1.60545E+12,2.588,2.768,8.864
1.60545E+12,2.569,2.806,8.902
1.60545E+12,2.607,2.768,8.902
1.60545E+12,2.588,2.806,8.902
1.60545E+12,2.607,2.749,8.921
1.60545E+12,2.607,2.787,8.883
1.60545E+12,2.645,2.768,8.864
1.60545E+12,2.607,2.73,8.864
1.60545E+12,2.588,2.691,8.883
1.60545E+12,2.53,2.749,8.902
1.60545E+12,2.511,2.806,8.902
1.60545E+12,2.55,2.787,8.864
1.60545E+12,2.588,2.768,8.807
1.60545E+12,2.53,2.749,8.749
1.60545E+12,2.53,2.768,8.73
1.60545E+12,2.511,2.749,8.73
1.60545E+12,2.492,2.768,8.768
1.60545E+12,2.492,2.787,8.787
1.60545E+12,2.55,2.768,8.826
1.60545E+12,2.569,2.806,8.883
1.60545E+12,2.588,2.825,8.864
1.60545E+12,2.626,2.825,8.921
1.60545E+12,2.626,2.806,8.921
1.60545E+12,2.626,2.806,8.902
1.60545E+12,2.607,2.768,8.883
1.60545E+12,2.626,2.768,8.807
1.60545E+12,2.607,2.749,8.807
1.60545E+12,2.607,2.768,8.787
1.60545E+12,2.665,2.672,8.826
1.60545E+12,2.626,2.653,8.864
1.60545E+12,2.492,2.749,8.998
1.60545E+12,2.511,2.768,9.094
1.60545E+12,2.492,2.787,9.151
1.60545E+12,2.511,2.768,9.266
1.60545E+12,2.454,2.691,9.304
1.60545E+12,2.454,2.653,9.209
1.60545E+12,2.435,2.672,8.998
1.60545E+12,2.416,2.73,8.826
1.60545E+12,2.358,2.806,8.634
1.60545E+12,2.377,2.825,8.538
1.60545E+12,2.358,2.864,8.424
1.60545E+12,2.416,2.845,8.519
1.60545E+12,2.492,2.806,8.615
1.60545E+12,2.569,2.806,8.749
1.60545E+12,2.588,2.902,8.998
1.60545E+12,2.492,2.979,9.132
1.60545E+12,2.416,2.94,9.151
1.60545E+12,2.416,2.902,9.209
1.60545E+12,2.416,2.883,9.151
1.60545E+12,2.435,2.864,9.094
1.60545E+12,2.473,2.845,9.036
1.60545E+12,2.511,2.787,8.998
1.60545E+12,2.492,2.825,8.941
1.60545E+12,2.492,2.845,8.864
1.60545E+12,2.454,2.864,8.807
1.60545E+12,2.358,2.94,8.768
1.60545E+12,2.282,2.998,8.807
1.60545E+12,2.109,3.017,8.902
1.60545E+12,1.994,3.017,9.036
1.60545E+12,1.937,2.94,9.228
1.60545E+12,2.013,2.806,9.477
1.60545E+12,2.147,2.634,9.611
1.60545E+12,2.358,2.538,9.821
1.60545E+12,2.626,2.519,10.07
1.60545E+12,2.818,2.576,10.262
1.60545E+12,2.933,2.749,10.434
1.60545E+12,2.971,2.94,10.817
1.60545E+12,3.009,3.036,11.047
1.60545E+12,2.856,3.189,11.181
1.60545E+12,2.99,3.151,11.143
1.60545E+12,3.028,3.285,11.468
1.60545E+12,3.239,3.17,12.273
1.60545E+12,3.067,3.132,12.866
1.60545E+12,2.913,3.17,13.038
1.60545E+12,2.894,3.113,13.115
1.60545E+12,2.913,2.998,13.173
1.60545E+12,2.933,2.94,13.115
1.60545E+12,2.952,2.902,12.924
1.60545E+12,2.952,2.921,12.675
1.60545E+12,2.952,2.979,12.426
1.60545E+12,2.971,3.094,12.234
1.60545E+12,2.971,3.151,12.024
1.60545E+12,3.105,3.151,11.813
1.60545E+12,3.124,3.132,11.526
1.60545E+12,3.201,3.266,11.238
1.60545E+12,3.22,3.362,11.009
1.60545E+12,3.239,3.438,10.779
1.60545E+12,3.239,3.553,10.53
1.60545E+12,3.22,3.611,10.3
1.60545E+12,3.239,3.553,9.994
1.60545E+12,3.316,3.534,9.745
1.60545E+12,3.296,3.534,9.592
1.60545E+12,3.258,3.572,9.515
1.60545E+12,3.22,3.63,9.285
1.60545E+12,3.162,3.572,9.094
1.60545E+12,3.182,3.591,8.826
1.60545E+12,3.182,3.63,8.692
1.60545E+12,3.105,3.649,8.596
1.60545E+12,3.009,3.725,8.462
1.60545E+12,2.933,3.821,8.424
1.60545E+12,2.913,3.879,8.5
1.60545E+12,2.971,3.859,8.366
1.60545E+12,3.009,3.821,8.136
1.60545E+12,3.105,3.783,7.83
1.60545E+12,3.105,3.725,7.524
1.60545E+12,3.086,3.706,7.217
1.60545E+12,3.067,3.84,7.141
1.60545E+12,3.086,3.917,7.121
1.60545E+12,3.105,3.936,7.141
1.60545E+12,3.124,3.917,7.255
1.60545E+12,3.124,4.013,7.313
1.60545E+12,3.067,4.07,7.313
1.60545E+12,2.971,4.07,7.294
1.60545E+12,2.894,4.051,7.275
1.60545E+12,2.818,4.07,7.217
1.60545E+12,2.703,4.089,7.121
1.60545E+12,2.665,4.108,7.007
1.60545E+12,2.703,4.147,6.872
1.60545E+12,2.76,4.185,6.624
1.60545E+12,2.779,4.204,6.375
1.60545E+12,2.856,4.357,6.241
1.60545E+12,2.875,4.511,6.202
1.60545E+12,2.952,4.587,6.26
1.60545E+12,2.971,4.587,6.241
1.60545E+12,3.028,4.587,6.317
1.60545E+12,2.971,4.664,6.355
1.60545E+12,2.856,4.74,6.317
1.60545E+12,2.779,4.779,6.183
1.60545E+12,2.703,4.874,6.145
1.60545E+12,2.703,4.932,5.992
1.60545E+12,2.779,4.989,5.781
1.60545E+12,2.818,5.028,5.551
1.60545E+12,2.894,5.104,5.302
1.60545E+12,2.952,5.162,5.207
1.60545E+12,2.952,5.238,5.149
1.60545E+12,2.952,5.296,5.207
1.60545E+12,2.837,5.449,5.264
1.60545E+12,2.818,5.525,5.36
1.60545E+12,2.856,5.525,5.398
1.60545E+12,2.875,5.525,5.283
1.60545E+12,2.856,5.679,5.149
1.60545E+12,2.818,5.87,4.958
1.60545E+12,2.913,5.908,4.728
1.60545E+12,2.971,5.889,4.575
1.60545E+12,2.952,5.889,4.517
1.60545E+12,2.933,5.851,4.46
1.60545E+12,2.952,5.794,4.402
1.60545E+12,2.933,5.774,4.364
1.60545E+12,2.913,5.794,4.441
1.60545E+12,2.856,5.87,4.441
1.60545E+12,2.894,5.928,4.46
1.60545E+12,2.99,5.947,4.498
1.60545E+12,3.028,5.966,4.498
1.60545E+12,3.086,6.023,4.517
1.60545E+12,3.124,6.1,4.46
1.60545E+12,3.182,6.062,4.364
1.60545E+12,3.296,6.062,4.115
1.60545E+12,3.296,6.081,4.019
1.60545E+12,3.258,6.196,3.962
1.60545E+12,3.162,6.311,4.019
1.60545E+12,3.143,6.349,4.115
1.60545E+12,3.162,6.349,4.211
1.60545E+12,3.105,6.368,4.364
1.60545E+12,3.067,6.387,4.536
1.60545E+12,3.048,6.406,4.728
1.60545E+12,3.086,6.311,4.881
1.60545E+12,3.048,6.311,5.149
1.60545E+12,2.952,6.387,5.417
1.60545E+12,2.875,6.464,5.666
1.60545E+12,2.894,6.464,5.915
1.60545E+12,2.952,6.349,5.953
1.60545E+12,3.028,6.311,6.011
1.60545E+12,3.086,6.349,5.972
1.60545E+12,3.105,6.387,5.8
1.60545E+12,3.143,6.445,5.628
1.60545E+12,3.162,6.483,5.475
1.60545E+12,3.182,6.56,5.379
1.60545E+12,3.22,6.54,5.264
1.60545E+12,3.258,6.56,5.226
1.60545E+12,3.277,6.56,5.341
1.60545E+12,3.258,6.598,5.455
1.60545E+12,3.239,6.56,5.532
1.60545E+12,3.182,6.54,5.647
1.60545E+12,3.162,6.54,5.704
1.60545E+12,3.124,6.521,5.781
1.60545E+12,3.124,6.521,5.762
1.60545E+12,3.086,6.56,5.685
1.60545E+12,3.086,6.598,5.532
1.60545E+12,3.067,6.598,5.436
1.60545E+12,3.009,6.579,5.36
1.60545E+12,2.952,6.56,5.302
1.60545E+12,2.894,6.521,5.341
1.60545E+12,2.875,6.521,5.398
